COGID,PIE,WORD,LANGUAGE
1152,-wénts,-वान्,sa
1152,-wénts,*-wánts,ira-pro
1152,-wénts,*-ménts,ine-pro
1152,-wénts,*-ónts,ine-pro
1152,-wénts,*-onts,ine-pro
1152,-wénts,*-tós,ine-pro
1153,h₁óytos,*oytos,cel-pro
1153,h₁óytos,óeth,sga
1154,h₂wóstu,*wastu,cel-pro
1154,h₂wóstu,ἄστυ,grc
1154,h₂wóstu,*Hwā́stu,iir-pro
1154,h₂wóstu,*Hwā́stu,inc-pro
1154,h₂wóstu,page=134,head=ost
1154,h₂wóstu,waṣt,xto
1154,h₂wóstu,ost,txb
1155,morwi-,morr,sq
1155,morwi-,-,hyx-pro
1155,morwi-,մրջիւն,xcl
1155,morwi-,մրջյուն,hy
1155,morwi-,-,ine-bsl-pro
1155,morwi-,-,cel-pro
1155,morwi-,mŷr,cy
1155,morwi-,moirb,sga
1155,morwi-,-,grk-pro
1155,morwi-,μύρμηξ,grc
1155,morwi-,-,itc-pro
1155,morwi-,formica,la
1156,h₃migʰleh₂,,sqj-pro
1156,h₃migʰleh₂,mjegull,sq
1156,h₃migʰleh₂,*omikʰlā,grk-pro
1156,h₃migʰleh₂,ὀμίχλη,grc
1157,-tweh₂,-,ine-bsl-pro
1157,-tweh₂,*-tva,sla-pro
1157,-tweh₂,*-þwō,gem-pro
1157,-tweh₂,-,iir-pro
1157,-tweh₂,-,inc-pro
1157,-tweh₂,-त्वा,sa
1158,lewH-,page=250,head=*luwā
1158,lewH-,*low,cel-bry-pro
1158,lewH-,laou,br
1158,lewH-,lou,kw
1158,lewH-,llau,cy
1158,lewH-,page=692,head=lū̆s
1159,h₁yenh₂tēr,-,hyx-pro
1159,h₁yenh₂tēr,նէր,xcl
1159,h₁yenh₂tēr,ներ ,hy
1159,h₁yenh₂tēr,,grk-pro
1159,h₁yenh₂tēr,ἐνάτηρ,grc
1159,h₁yenh₂tēr,,itc-pro
1159,h₁yenh₂tēr,janitrices,la
1159,h₁yenh₂tēr,*HyáHtā,iir-pro
1159,h₁yenh₂tēr,*HyáHtā,inc-pro
1159,h₁yenh₂tēr,*HyáHtā,ira-pro
1160,gl̥h₁éys,glīs,la
1161,woḱéh₂,*waĉáH,iir-pro
1161,woḱéh₂,*waśáH,inc-pro
1161,woḱéh₂,*wokā,itc-pro
1161,woḱéh₂,vacca,la
1162,ḱoph₂ós,-,ine-bsl-pro
1162,ḱoph₂ós,kopyto,cs
1162,ḱoph₂ós,kopyto,pl
1162,ḱoph₂ós,капы́та,be
1162,ḱoph₂ós,копы́то,ru
1162,ḱoph₂ós,копито,uk
1162,ḱoph₂ós,копито,bg
1162,ḱoph₂ós,копито,mk
1162,ḱoph₂ós,-,sh
1162,ḱoph₂ós,копито,sh
1162,ḱoph₂ós,kopito,sh
1162,ḱoph₂ós,kopito,sl
1162,ḱoph₂ós,*kapja,fiu-fin-pro
1163,h₃rḗǵnih₂,*Hrā́ĵniH,iir-pro
1163,h₃rḗǵnih₂,*Hrā́ȷ́niH,inc-pro
1163,h₃rḗǵnih₂,*rēginā,itc-pro
1163,h₃rḗǵnih₂,rēgīna,la
1164,néptih₂,*náptiH,iir-pro
1164,néptih₂,*naptíH,inc-pro
1164,néptih₂,*neptis,itc-pro
1165,mew-,*mautei,ine-bsl-pro
1165,mew-,mauti,lt
1165,mew-,*míHwati,iir-pro
1165,mew-,*míHwati,inc-pro
1165,mew-,*moweō,itc-pro
1165,mew-,page=66,head=i-
1166,bʰey-,*foikos,itc-pro
1166,bʰey-,fūcus,la
1166,bʰey-,,ine-bsl-pro
1166,bʰey-,bitė,lt
1166,bʰey-,bite,lv
1166,bʰey-,*bekos,cel-pro
1166,bʰey-,bech,sga
1166,bʰey-,*bʰáynas,iir-pro
1167,pérkʷus,*kʷerkʷus,cel-pro
1167,pérkʷus,page=178,head=*kʷerxt-
1167,pérkʷus,*perθ,cel-bry-pro
1167,pérkʷus,page=506,head=quercus
1168,(s)kʷálos,,ine-bsl-pro
1168,(s)kʷálos,,grk-pro
1168,(s)kʷálos,*(s)káras,iir-pro
1168,(s)kʷálos,*(s)kárah,ira-pro
1168,(s)kʷálos,,itc-pro
1169,tpelH-,*ptólis,grk-pro
1169,tpelH-,πόλις,grc
1169,tpelH-,page=356,head=pilis
1169,tpelH-,pils,lv
1169,tpelH-,pilìs,lt
1169,tpelH-,*pŕ̥H,iir-pro
1169,tpelH-,*pŕ̥H,inc-pro
1170,wern-,*werna,sqj-pro
1170,wern-,verr,sq
1170,wern-,գերան,xcl
1170,wern-,*wernā,cel-pro
1170,wern-,*gwern,cel-bry-pro
1170,wern-,guaern,obt
1170,wern-,guern,xbm
1170,wern-,gwern,br
1170,wern-,guern,oco
1170,wern-,gwern,kw
1170,wern-,gwern,cy
1170,wern-,fern,sga
1170,wern-,werna,cel-gau
1170,wern-,fro,bor=1
1170,wern-,vergne,fr
1170,wern-,pro,bor=1
1170,wern-,vern,ca
1170,wern-,vèrnhe,oc
1171,bʰerHǵós,*bʰr̥Hĵás,iir-pro
1171,bʰerHǵós,*bʰr̥Hȷ́ás,inc-pro
1171,bʰerHǵós,بُرزٕ,ks
1171,bʰerHǵós,*br̥Hĵás,ira-pro
1171,bʰerHǵós,бӕрз,os
1171,bʰerHǵós,*fraksinos,itc-pro
1171,bʰerHǵós,fraxinus,la
1172,wáy,*uwáy,ine-ana-pro
1172,wáy,tr=uwai,hit
1172,wáy,vaj,sq
1172,wáy,-,ine-bsl-pro
1172,wáy,vai,lv
1172,wáy,vaĩ,lt
1172,wáy,*wai,cel-pro
1172,wáy,fae,sga
1172,wáy,gwae,cy
1172,wáy,-,grk-pro
1172,wáy,*uwáy,iir-pro
1172,wáy,*uwáy,inc-pro
1172,wáy,*wáy,ira-pro
1172,wáy,𐬬𐬀𐬫𐬋𐬌,ae
1172,wáy,way,zza
1172,wáy,վայ,hy
1172,wáy,*wai,itc-pro
1172,wáy,vae,la
1172,wáy,seagull,en
1173,welg-,*walg-,ine-bsl-pro
1173,welg-,valgs,lv
1173,welg-,*wolk-,cel-pro
1173,welg-,,cel-bry-pro
1173,welg-,gwalc'hiñ,br
1173,welg-,golhi,kw
1173,welg-,golchi,cy
1173,welg-,folc,sga
1173,welg-,folc,ga
1173,welg-,vìlgyti,lt
1173,welg-,velgans,lv
1173,welg-,welgen,prg
1174,koḱs-,head=hahsjō-,page=199
1174,koḱs-,hahsa,gmh
1174,koḱs-,Hächse,de
1174,koḱs-,*koksā,itc-pro
1174,koḱs-,head=coxa,140
1174,koḱs-,page=220,head=*koxsā
1174,koḱs-,*koɨs,cel-bry-pro
1174,koḱs-,coes,cy
1174,koḱs-,cos,sga
1175,h₁élem,*olmos,itc-pro
1175,h₁élem,ulmus,la
1175,h₁élem,*lēmos,cel-pro
1175,h₁élem,llwyf,cy
1175,h₁élem,*lemos,cel-pro
1175,h₁élem,lem,sga
1175,h₁élem,*jьlьmъ,sla-pro
1176,(s)mel-,*mélehos,grk-pro
1176,(s)mel-,pages=360,head=malus
1176,(s)mel-,*smalaz,gem-pro
1176,(s)mel-,*malyos,itc-pro
1176,(s)mel-,մեղք,hy
1176,(s)mel-,pages=263-264,mello-
1176,(s)mel-,*blas-,grk-pro
1176,(s)mel-,βλᾰ́σφημος,grc
1176,(s)mel-,մոլորիմ,xcl
1177,dlongʰos,*drangʰas,iir-pro
1177,dlongʰos,*drangah,ira-pro
1177,dlongʰos,*dlongos,itc-pro
1177,dlongʰos,longus,la
1178,gʰrey-,χρίω,grc
1179,(s)mal-,*(s)malas,ine-bsl-pro
1179,(s)mal-,*malos,itc-pro
1180,(h₂)moldus,-,hyx-pro
1180,(h₂)moldus,մեղկ,xcl
1180,(h₂)moldus,*maldas,ine-bsl-pro
1180,(h₂)moldus,maldai,prg
1180,(h₂)moldus,*moldъ,sla-pro
1180,(h₂)moldus,-,grk-pro
1180,(h₂)moldus,ἀμαλδύνω,grc
1180,(h₂)moldus,*molduis,itc-pro
1180,(h₂)moldus,mollis,la
1181,h₁em-,իմանամ,xcl
1181,h₁em-,*imtei,ine-bsl-pro
1181,h₁em-,ņemt,lv
1181,h₁em-,imti,lt
1181,h₁em-,emt,xsv
1181,h₁em-,imt,prg
1181,h₁em-,*emō,itc-pro
1181,h₁em-,emō,la
1182,peh₁-,*píHyati,iir-pro
1182,peh₁-,*píHyati,inc-pro
1184,h₂eh₃mós,-,hyx-pro
1184,h₂eh₃mós,*omos,cel-pro
1184,h₂eh₃mós,om,sga
1184,h₂eh₃mós,amh,ga
1184,h₂eh₃mós,aw,gv
1184,h₂eh₃mós,-,grk-pro
1184,h₂eh₃mós,ὠμός,grc
1184,h₂eh₃mós,ωμός,el
1184,h₂eh₃mós,*HaHmás,iir-pro
1184,h₂eh₃mós,*HaHmás,inc-pro
1184,h₂eh₃mós,*HaHmáh,ira-pro
1184,h₂eh₃mós,xav,ku
1184,h₂eh₃mós,-,itc-pro
1184,h₂eh₃mós,amarus,la
1185,h₂eh₃mr̥,*amur ~ *aʷmur,hyx-pro
1185,h₂eh₃mr̥,page=156,awr
1185,h₂eh₃mr̥,*ā́mər,grk-pro
1185,h₂eh₃mr̥,ἡμέρᾱ,grc
1185,h₂eh₃mr̥,ημέρα,el
1188,sokʷos,*saka,sqj-pro
1188,sokʷos,*sakas,ine-bsl-pro
1188,sokʷos,sackis,prg
1188,sokʷos,*sakʷos,cel-pro
1188,sokʷos,*hokʷos,grk-pro
1189,ḱ(o)nid-,*tsanidā,sqj-pro
1189,ḱ(o)nid-,thëri,sq
1189,ḱ(o)nid-,-,hyx-pro
1189,ḱ(o)nid-,անիծ,xcl
1189,ḱ(o)nid-,-,ine-bsl-pro
1189,ḱ(o)nid-,*gňida,sla-pro
1189,ḱ(o)nid-,-,cel-pro
1189,ḱ(o)nid-,sned,sga
1189,ḱ(o)nid-,sniodh,ga
1189,ḱ(o)nid-,nedd,cy
1189,ḱ(o)nid-,-,grk-pro
1190,kakka-,քակոր,xcl
1190,kakka-,քաք,axm
1190,kakka-,kaka,lv
1190,kakka-,kaka,lt
1190,kakka-,,sla-pro
1190,kakka-,ка́кать,ru
1190,kakka-,ка́ка,mk
1190,kakka-,*kakkā,cel-pro
1190,kakka-,cacc,sga
1190,kakka-,cac,ga
1190,kakka-,cac,gd
1190,kakka-,*kax,cel-bry-pro
1190,kakka-,κάκκη,grc
1190,kakka-,,iir-pro
1190,kakka-,,ira-pro
1190,kakka-,cacō,la
1190,kakka-,caca,en
1190,kakka-,caca,fr
1190,kakka-,kakkaa,arz
1190,kakka-,căca,ro
1190,kakka-,गूथ,sa
1191,káput-,,cel-pro
1191,káput-,cuach,ga
1191,káput-,cuach,gd
1191,káput-,cawg,cy
1191,káput-,,iir-pro
1191,káput-,,inc-pro
1191,káput-,*kaput,itc-pro
1191,káput-,caput,la
1192,peg-,*pakšás,iir-pro
1192,peg-,*pakṣás,inc-pro
1192,peg-,*pektos,itc-pro
1192,peg-,pectus,la
1192,peg-,-,cel-pro
1192,peg-,ucht,sga
1192,peg-,ucht,ga
1193,sélos,եղտիւր,xcl
1193,sélos,*hélos,grk-pro
1193,sélos,ἕλος,grc
1194,ḱlewH-,-,ine-bsl-pro
1194,ḱlewH-,-,itc-pro
1194,ḱlewH-,-,grk-pro
1194,ḱlewH-,κλῠ́δων,grc
1194,ḱlewH-,լուրթ,xcl
1194,ḱlewH-,,cel-pro
1194,ḱlewH-,լուրջ,xcl
1194,ḱlewH-,cloāca,la
1194,ḱlewH-,slota,lv
1194,ḱlewH-,luuta,fi
1194,ḱlewH-,luud,lud
1194,ḱlewH-,lud,vep
1195,rúgʰis,*rugis,ine-bsl-pro
1195,rúgʰis,rudzis,lv
1195,rúgʰis,rugỹs,lt
1195,rúgʰis,rugis,prg
1196,(s)kewd-,*čáwdati,iir-pro
1196,(s)kewd-,*ćáwdati,inc-pro
1196,(s)kewd-,*ĉáwdati,ira-pro
1196,(s)kewd-,*skeuda,sqj-pro
1196,(s)kewd-,hedh,sq
1196,(s)kewd-,*skúdati,iir-pro
1196,(s)kewd-,*skúdati,ira-pro
1197,kelh₂-,page=105,"head=-cellō, -ere 2"
1197,kelh₂-,κλᾰ́ω,grc
1197,kelh₂-,kalti,lt
1198,(s)mewk-,*mukatei,ine-bsl-pro
1198,(s)mewk-,*Hámučat,iir-pro
1198,(s)mewk-,*Hámućat,inc-pro
1198,(s)mewk-,*máwkšati,iir-pro
1198,(s)mewk-,*máwkṣati,inc-pro
1198,(s)mewk-,*mučyáti,iir-pro
1198,(s)mewk-,*mućyáti,inc-pro
1198,(s)mewk-,ἀπομύσσω,grc
1198,(s)mewk-,*muktei,ine-bsl-pro
1198,(s)mewk-,*munčáti,iir-pro
1198,(s)mewk-,*munćáti,inc-pro
1198,(s)mewk-,*munčáti,ira-pro
1198,(s)mewk-,-,sog
1198,(s)mewk-,*prámunćati,inc-pro
1198,(s)mewk-,*frámunčati,ira-pro
1198,(s)mewk-,-,sog
1198,(s)mewk-,ēmungō,la
1198,(s)mewk-,*mímukšati,iir-pro
1198,(s)mewk-,*mímukṣati,inc-pro
1198,(s)mewk-,*muktás,iir-pro
1198,(s)mewk-,*muktás,inc-pro
1199,ḱens-,*ĉánsati,iir-pro
1199,ḱens-,*śánsati,inc-pro
1199,ḱens-,*kensēō,itc-pro
1199,ḱens-,census,en
1199,ḱens-,κῶμος,grc
1199,ḱens-,them,sq
1199,ḱens-,*hazjaną,gem-pro
1199,ḱens-,*kónsmos,grk-pro
1199,ḱens-,cosmos,en
1200,bʰelǵ-,,grk-pro
1200,bʰelǵ-,φᾰ́λᾰγξ,grc
1200,bʰelǵ-,,itc-pro
1200,bʰelǵ-,fulciō,la
1201,(s)h₁es-,&quot;Rozwadowski's rule&quot;,Proto-Balto-Slavic language#Alternations
1201,(s)h₁es-,assanis,prg
1201,(s)h₁es-,asenis,xsv
1201,(s)h₁es-,annus,la
1201,(s)h₁es-,*sásnuš,iir-pro
1201,(s)h₁es-,*háhnuš,ira-pro
1201,(s)h₁es-,pages=1094-1095,οπώρα
1201,(s)h₁es-,537,?*sesT-¹
1202,dʰeygʷ-,fīgō,la
1207,h₂leg-,*alégō,grk-pro
1207,h₂leg-,*legō,itc-pro
1208,dʰenh₂-,*dʰánwati,iir-pro
1208,dʰenh₂-,*dʰánwati,inc-pro
1208,dʰenh₂-,*dʰánayati,iir-pro
1208,dʰenh₂-,*dánayati,ira-pro
1208,dʰenh₂-,fōns,la
1208,dʰenh₂-,धन्,sa
1209,stebʰ-,stebėti,lt
1209,stebʰ-,*stabʰnā́ti,iir-pro
1209,stebʰ-,*stabr̥aH,ira-pro
1210,stegʷʰ-,ἔστεψα,grc
1210,stegʷʰ-,стожер,bg
1211,bʰrekʷ-,"farciō, -īre",202
1211,bʰrekʷ-,fraxō,la
1211,bʰrekʷ-,*frekʷens,itc-pro
1213,kʷeyt-,*čáytati,iir-pro
1213,kʷeyt-,*ćáytati,inc-pro
1213,kʷeyt-,*čaytáyati,iir-pro
1213,kʷeyt-,*ćaytáyati,inc-pro
1213,kʷeyt-,*čikáyta,iir-pro
1213,kʷeyt-,*ćikáyta,inc-pro
1213,kʷeyt-,*čáytas,iir-pro
1213,kʷeyt-,*ćáytas,inc-pro
1213,kʷeyt-,*(s)kistis,ine-bsl-pro
1213,kʷeyt-,*čítˢtiš,iir-pro
1213,kʷeyt-,*ćítˢtiṣ,inc-pro
1213,kʷeyt-,*čaytanaH,iir-pro
1213,kʷeyt-,*ćaytanaH,inc-pro
1214,sterbʰ-,*stьrbnǫti,sla-pro
1214,sterbʰ-,*storbiti,sla-pro
1215,h₄órǵʰis,,sqj-pro
1215,h₄órǵʰis,herdhe,sq
1215,h₄órǵʰis,,ine-ana-pro
1215,h₄órǵʰis,tr=arki-,hit
1215,h₄órǵʰis,,hyx-pro
1215,h₄órǵʰis,որձիք,xcl
1215,h₄órǵʰis,,cel-pro
1215,h₄órǵʰis,uirge,mga
1215,h₄órǵʰis,,grk-pro
1215,h₄órǵʰis,ὄρχις,grc
1215,h₄órǵʰis,,iir-pro
1215,h₄órǵʰis,,ira-pro
1215,h₄órǵʰis,𐬆𐬭𐬆𐬰𐬍,ae
1216,derHgʰ-,*dirˀgāˀtei,ine-bsl-pro
1217,bak-,*bakas,ine-bsl-pro
1217,bak-,βάκτρον,grc
1217,bak-,*baklom,itc-pro
1217,bak-,baculum,la
1217,bak-,*pagjō,gem-pro
1218,yem-,*Hayā́mti,inc-pro
1218,yem-,tr=yomär,xto
1218,yem-,pages=538-539,yäm-
1218,yem-,*yaŝĉáti,iir-pro
1218,yem-,*yaćśáti,inc-pro
1218,yem-,*́yayā́ma,iir-pro
1218,yem-,*yayā́ma,inc-pro
1218,yem-,ययन्थ,sa
1218,yem-,*yāmáyati,inc-pro
1218,yem-,*yantrám,iir-pro
1218,yem-,*yantrám,inc-pro
1218,yem-,*yantwŕ̥,iir-pro
1218,yem-,*yantwŕ̥,inc-pro
1218,yem-,*yámas,iir-pro
1218,yem-,*yámas,inc-pro
1218,yem-,*yátis,iir-pro
1218,yem-,*yátis,inc-pro
1218,yem-,*yāmás,iir-pro
1218,yem-,*yāmás,inc-pro
1218,yem-,सु,sa
1219,perkʷ-,page=178,head=*kʷerxt-
1220,bel-,*bálas,iir-pro
1220,bel-,*bálas,inc-pro
1220,bel-,βελτῐ́ων,grc
1220,bel-,dēbilis,la
1221,ses-,*sésti,ine-ana-pro
1221,ses-,tr=šešzi,hit
1221,ses-,*sásti,iir-pro
1221,ses-,*sásti,inc-pro
1222,péh₂sti,head=paḫš-,page=707
1223,swe-,*swa-,iir-pro
1224,-dʰh₁eti,*-dʔeti,ine-ana-pro
1224,-dʰh₁eti,page=43,head=αἰσθάνομαι
1224,-dʰh₁eti,*-dHati,iir-pro
1224,-dʰh₁eti,*-dāti,ira-pro
1224,-dʰh₁eti,-𐬛𐬀𐬝,ae-old
1224,-dʰh₁eti,-𐬜𐬀𐬙𐬌,ae-yng
1226,pléh₁dʰh₁eti,*práHdʰHati,iir-pro
1226,pléh₁dʰh₁eti,page=86,head=*fraHd
1226,pléh₁dʰh₁eti,-,xpr
1226,pléh₁dʰh₁eti,-,pal
1226,pléh₁dʰh₁eti,*plḗtʰō,grk-pro
1227,(s)kérdʰh₁eti,šķērst,lv
1227,(s)kérdʰh₁eti,sker̃sti,lt
1227,(s)kérdʰh₁eti,pages=341-342,head=*skerd-(y)o-
1227,(s)kérdʰh₁eti,sceirtid,sga
1228,weys-,*wéištei,ine-bsl-pro
1228,weys-,*wáyždʰHati,iir-pro
1228,weys-,page=416,head=*u̯aižd
1228,weys-,*wáyždᶻdʰi,iir-pro
1228,weys-,*wáyḍḍʰi,inc-pro
1228,weys-,*wiseō,itc-pro
1228,weys-,*wíwayšti,iir-pro
1228,weys-,*wíwayṣṭi,inc-pro
1228,weys-,*waiša,sqj-pro
1228,weys-,*waišāˀ,ine-bsl-pro
1228,weys-,441,*waisō
1228,weys-,wīse,ang
1228,weys-,wisa,osx
1228,weys-,wēse,gml
1228,weys-,Wees,nds
1228,weys-,wische,gml
1228,weys-,Wisch,nds
1228,weys-,wisch,dum
1228,weys-,wīsa,goh
1228,weys-,wise,gmh
1228,weys-,Wiese,de
1228,weys-,vísir,non
1228,weys-,veis,no
1229,bʰénǵʰus,*pəkʰús,grk-pro
1229,bʰénǵʰus,*baźʰúṣ,inc-pro
1230,yémHos,*jemos,itc-pro
1230,yémHos,Remus,la
1231,puHrós,pūŗi,lv
1231,puHrós,purai,lt
1231,puHrós,pure,prg
1231,puHrós,пꙑре,cu
1231,puHrós,пыре́й,ru
1231,puHrós,пирій,uk
1231,puHrós,fyrs,ang
1231,puHrós,furze,en
1231,puHrós,pages=1203-1204,πῡρός
1231,puHrós,πυρός,grc
1231,puHrós,*puHrás,iir-pro
