COGID,PGMC,WORD,LANGUAGE
48,fallaną,falla,sv
48,fallaną,fallæ,gmq-oda
48,fallaną,falde,da
48,fallaną,fall’,gmq-bot
48,fallaną,folla,ovd
48,fallaną,falle,gmq-gut
48,fallaną,falða,gmq-scy
49,geutaną,ġēotan,ang
49,geutaną,yeten,enm
49,geutaną,ewte,en
49,geutaną,yat,sco
49,geutaną,jāta,ofs
49,geutaną,joote,stq
49,geutaną,jitte,fy
49,geutaną,giotan,osx
49,geutaną,gêten,gml
49,geutaną,geten,nds-de
49,geutaną,*giotan,odt
49,geutaną,gieten,dum
49,geutaną,gieten,nl
49,geutaną,giet,af
49,geutaną,giozan,goh
49,geutaną,giezen,gmh
49,geutaną,gießen,de
49,geutaną,géissen,lb
49,geutaną,גיסן,yi
49,geutaną,gjóta,non
49,geutaną,gjóta,is
49,geutaną,gjuta,sv
49,geutaną,gyde,da
49,geutaną,utgyte,nb
49,geutaną,gyta,nn
49,geutaną,gjot,gmq-bot
49,geutaną,giauta,gmq-gut
49,geutaną,dşuta,ovd
49,geutaną,giutan,got
50,haitaną,hātan,ang
50,haitaną,hoten,enm
50,haitaną,hight,en
50,haitaną,hecht,sco
50,haitaną,hēta,ofs
50,haitaną,heete,stq
50,haitaną,hjitte,fy
50,haitaną,hētan,osx
50,haitaną,hêiten,gml
50,haitaną,heten,nds-de
50,haitaną,*haitan,frk
50,haitaną,*hētan,odt
50,haitaną,hêten,dum
50,haitaną,heten,nl
50,haitaną,sohaidier,fro
50,haitaną,souhaiter,frm
50,haitaną,souhaiter,fr
50,haitaną,heizzan,goh
50,haitaną,heizen,gmh
50,haitaną,heissen,de
50,haitaną,*aiskōną,gem-pro
50,haitaną,ᚺᚨᛁᛏᛖ,gmq-pro
50,haitaną,heita,non
50,haitaną,heita,is
50,haitaną,heita,fo
50,haitaną,hete,nb
50,haitaną,heite,nn
50,haitaną,heta,sv
50,haitaną,hetæ,gmq-oda
50,haitaną,hedde,da
50,haitaną,haitan,got
51,nemaną,niman,ang
51,nemaną,nima,ofs
51,nemaną,niman,osx
51,nemaną,neman,odt
51,nemaną,nēmen,dum
51,nemaną,neman,goh
51,nemaną,nëmen,gmh
51,nemaną,nemme,gmw-cfr
51,nemaną,nehmen,de
51,nemaną,-,gmw-rfr
51,nemaną,nemme,pdc
51,nemaną,נעמען,yi
51,nemaną,nema,non
51,nemaną,niman,got
52,ōganą,ogan,got
53,rīdaną,rīdan,ang
53,rīdaną,ryden,enm
53,rīdaną,ride,sco
53,rīdaną,ride,en
53,rīdaną,rīda,ofs
53,rīdaną,ride,frr
53,rīdaną,riede,stq
53,rīdaną,ride,fy
53,rīdaną,rīdan,osx
53,rīdaną,riden,gml
53,rīdaną,rieden,nds
53,rīdaną,rieden,pdt
53,rīdaną,rīdan,odt
53,rīdaną,riden,dum
53,rīdaną,rijden,nl
53,rīdaną,ry,af
53,rīdaną,rītan,goh
53,rīdaną,rīten,gmh
53,rīdaną,reiten,de
53,rīdaną,reiden,lb
53,rīdaną,ríða,non
53,rīdaną,ríða,is
53,rīdaną,ríða,fo
53,rīdaną,riða,nrn
53,rīdaną,ri,no
53,rīdaną,rida,sv
53,rīdaną,rithæ,gmq-oda
53,rīdaną,ride,da
53,rīdaną,reida,gmq-gut
53,rīdaną,ratsu,fi
54,teuhaną,tēon,ang
54,teuhaną,teen,enm
54,teuhaną,tee,en
54,teuhaną,tiān,ofs
54,teuhaną,tja,stq
54,teuhaną,tsjen,fy
54,teuhaną,tiohan,osx
54,teuhaną,tên,gml
54,teuhaną,teen,nds
54,teuhaną,*tīon,odt
54,teuhaną,tien,dum
54,teuhaną,tijgen,nl
54,teuhaną,tyg,af
54,teuhaną,ziohan,goh
54,teuhaną,ziehen,gmh
54,teuhaną,ziehen,de
54,teuhaną,zéien,lb
54,teuhaną,ציִען,yi
54,teuhaną,"ziagn,ziang",bar
54,teuhaną,tiuhan,got
55,dōną,dōn,ang
55,dōną,dwā,ofs
55,dōną,dōn,osx
55,dōną,duon,odt
55,dōną,tuon,goh
56,drinkaną,drincan,ang
56,drinkaną,drinken,enm
56,drinkaną,drink,en
56,drinkaną,drinki,eo
56,drinkaną,drinkar,io
56,drinkaną,drink,sco
56,drinkaną,drinka,ofs
56,drinkaną,drinke,fy
56,drinkaną,drinke,stq
56,drinkaną,drank,frr
56,drinkaną,drinkan,osx
56,drinkaną,drinken,gml
56,drinkaną,drinken,nds
56,drinkaną,*drinkan,frk
56,drinkaną,drinkan,odt
56,drinkaną,drinken,dum
56,drinkaną,drinken,nl
56,drinkaną,drink,af
56,drinkaną,trinkan,goh
56,drinkaną,trinken,gmh
56,drinkaną,trinken,de
56,drinkaną,trinki,eo
56,drinkaną,drinke,hrx
56,drinkaną,drénken,lb
56,drinkaną,trinquer,fr
56,drinkaną,trincare,it
56,drinkaną,trincar,es
56,drinkaną,trincar,vec
56,drinkaną,drekka,non
56,drinkaną,drekka,is
56,drinkaną,drekka,fo
56,drinkaną,drikke,nb
56,drinkaną,drikka,nn
56,drinkaną,drikka,gmq-osw
56,drinkaną,dricka,sv
56,drinkaną,drikkæ,gmq-oda
56,drinkaną,drikke,da
56,drinkaną,drikka,gmq-scy
56,drinkaną,drigkan,got
56,drinkaną,drincan,xvn
57,kwemaną,cuman,ang
57,kwemaną,koma,ofs
57,kwemaną,-,frr
57,kwemaną,kaame,frr
57,kwemaną,kem,frr
57,kwemaną,kuume,stq
57,kwemaną,komme,fy
57,kwemaną,kuman,osx
57,kwemaną,kuman,odt
57,kwemaną,cōmen,dum
57,kwemaną,kweman,goh
57,kwemaną,koma,non
57,kwemaną,kommen,gme-cgo
57,kwemaną,qiman,got
58,lētaną,leten,enm
58,lētaną,lete,sco
58,lētaną,let,en
58,lētaną,lēta,ofs
58,lētaną,lete,frr
58,lētaną,litte,fy
58,lētaną,lātan,osx
58,lētaną,lāten,gml
58,lētaną,låten,nds-de
58,lētaną,*lātan,odt
58,lētaną,lâten,dum
58,lētaną,laten,nl
58,lētaną,laat,af
58,lētaną,lāzan,goh
58,lētaną,láta,non
58,lētaną,láta,is
58,lētaną,láta,fo
58,lētaną,låta,ovd
58,lētaną,let,sv
58,lētaną,latæ,gmq-oda
58,lētaną,lade,da
58,lētaną,la,no
58,lētaną,letan,got
59,duganą,dugan,ang
59,duganą,douen,enm
59,duganą,dow,sco
59,duganą,dow,en
59,duganą,duga,ofs
59,duganą,döge,frr
59,duganą,dooge,stq
59,duganą,doge,fy
59,duganą,dugan,osx
59,duganą,dōgen,gml
59,duganą,dögen,nds
59,duganą,*dugan,odt
59,duganą,gedogen,dum
59,duganą,gedogen,nl
59,duganą,deug,af
59,duganą,tugan,goh
59,duganą,tugen,gmh
59,duganą,taugen,de
59,duganą,taŭgi,eo
59,duganą,daachen,lb
59,duganą,duga,non
59,duganą,duga,is
59,duganą,duga,fo
59,duganą,dogha,gmq-osw
59,duganą,duga,sv
59,duganą,dughæ,gmq-oda
59,duganą,du,da
59,duganą,dåga,gmq-bot
59,duganą,dugan,got
60,munaną,ġemunan,ang
60,munaną,munen,en
60,munaną,munan,osx
60,munaną,munan,goh
60,munaną,muna,non
60,munaną,mon,da
60,munaną,muna,is
60,munaną,muna,fo
60,munaną,mona,gmq-osw
60,munaną,månde,sv
60,munaną,monnen,enm
60,munaną,maun,sco
60,munaną,munan,got
61,ganuganą,ġenugan,ang
61,ganuganą,*ginugan,osx
61,ganuganą,ginah,goh
61,ganuganą,genüegen,gmh
61,ganuganą,genügen,de
61,ganuganą,ganauhan,got
62,mōtaną,mōtan,ang
62,mōtaną,mōtan,osx
62,mōtaną,*muotan,odt
62,mōtaną,moeten,dum
62,mōtaną,muozan,goh
62,mōtaną,müezen,gmh
62,mōtaną,miassn,bar
62,mōtaną,muchan,cim
62,mōtaną,müssen,de
62,mōtaną,mussen,lb
62,mōtaną,-,gmw-rfr
62,mōtaną,misse,pdc
62,mōtaną,מוזן,yi
62,mōtaną,gamotan,got
63,lizaną,lais,got
64,laizijaną,lǣran,ang
64,laizijaną,leren,enm
64,laizijaną,leir,sco
64,laizijaną,lēra,ofs
64,laizijaną,leere,stq
64,laizijaną,leare,fy
64,laizijaną,lērian,osx
64,laizijaną,leren,gml
64,laizijaną,liehren,nds
64,laizijaną,læra,non
64,laizijaną,læra,is
64,laizijaną,læra,fo
64,laizijaną,læra,nn
64,laizijaną,lære,nb
64,laizijaną,lära,sv
64,laizijaną,lære,da
64,laizijaną,lēren,odt
64,laizijaną,leren,dum
64,laizijaną,leren,nl
64,laizijaną,leer,af
64,laizijaną,lēren,goh
64,laizijaną,leren,gmh
64,laizijaną,lehren,de
64,laizijaną,léieren,lb
64,laizijaną,laisjan,got
65,ek,ih,ang
65,ek,I,enm
65,ek,ik,ofs
65,ek,ick,frr
65,ek,iek,stq
65,ek,ik,fy
65,ek,ik,osx
65,ek,ek,gml
65,ek,ik,nds
65,ek,ek,nds-de
65,ek,öck,nds
65,ek,ik,odt
65,ek,ic,dum
65,ek,ik,nl
65,ek,ek,af
65,ek,ih,goh
65,ek,ᛖᚲᚨ,gmq-pro
65,ek,jak,non
65,ek,ég,is
65,ek,jeg,fo
65,ek,eg,nrn
65,ek,jæj,no
65,ek,eg,nn
65,ek,jeg,nb
65,ek,iagh,gmq-osw
65,ek,jag,sv
65,ek,ak,gmq-oda
65,ek,jæ,da
65,ek,ig,ovd
65,ek,jeg,gmq-jmk
65,ek,jög,gmq-bot
65,ek,jağ,gmq-scy
65,ek,ik,got
65,ek,ich,gme-cgo
66,wet,wit,ang
66,wet,wit,ofs
66,wet,wat,frr
66,wet,wit,osx
66,wet,*wit,odt
66,wet,weet,li
66,wet,vit,non
66,wet,við,is
66,wet,vit,fo
66,wet,vit,gmq-osw
66,wet,wit,got
67,wīz,wē,ang
67,wīz,we,enm
67,wīz,we,en
67,wīz,wee,yol
67,wīz,wī,ofs
67,wīz,wy,fy
67,wīz,wī,osx
67,wīz,wi,gml
67,wīz,wi,nds-de
67,wīz,wî,nds-de
67,wīz,wir,dum
67,wīz,we,nl
67,wīz,veer,li
67,wīz,wir,goh
67,wīz,mir,gmh
67,wīz,meer,hrx
67,wīz,mer,lb
67,wīz,mer,pdc
67,wīz,מיר,yi
67,wīz,vit,non
67,wīz,vér,is
67,wīz,vær,fo
67,wīz,vi,sv
67,wīz,wįð,ovd
67,wīz,mæð,gmq-jmk
67,wīz,ve,gmq-bot
67,wīz,wi,gmq-oda
67,wīz,vi,da
67,wīz,vi,no
67,wīz,výr,gmq-gut
67,wīz,weis,got
68,þū,þū,ang
68,þū,thou,enm
68,þū,thoo,sco
68,þū,thou,en
68,þū,thū,ofs
68,þū,du,stq
68,þū,dû,fy
68,þū,thū,osx
68,þū,du,gml
68,þū,thū,odt
68,þū,du,dum
68,þū,dū,goh
68,þū,du,gmh
68,þū,du,de
68,þū,du,gsw
68,þū,du,hrx
68,þū,du,pdc
68,þū,þú,non
68,þū,þú,is
68,þū,tú,fo
68,þū,du,no
68,þū,du,ovd
68,þū,dú,gmq-jmk
68,þū,dú,gmq-bot
68,þū,du,sv
68,þū,du,da
68,þū,þu,got
68,þū,tzo,gme-cgo
69,jut,ġit,ang
69,jut,at,frr
69,jut,þit,non
69,jut,þið,is
69,jut,tit,fo
69,jut,it,gmq-osw
69,jut,ið,ovd
69,jut,-e,gmq-bot
69,jut,jut,got
70,jūz,ġē,ang
70,jūz,jī,ofs
70,jūz,gī,osx
70,jūz,gī,odt
70,jūz,ir,goh
70,jūz,ir,gmh
70,jūz,ir,gsw
70,jūz,-,gmw-cfr
70,jūz,ihr,de
70,jūz,-,gmw-rfr
70,jūz,þér,non
72,faraną,faran,ang
72,faraną,faren,enm
72,faraną,fair,sco
72,faraną,fare,en
72,faraną,fara,ofs
72,faraną,foare,stq
72,faraną,farre,fy
72,faraną,faran,osx
72,faraną,vāren,gml
72,faraną,fahren,nds-de
72,faraną,faran,odt
72,faraną,vāren,dum
72,faraną,varen,nl
72,faraną,vaar,af
72,faraną,faran,goh
72,faraną,varn,gmh
72,faraną,fahren,de
72,faraną,fueren,lb
72,faraną,פֿאָרן,yi
72,faraną,fara,non
72,faraną,fara,is
72,faraną,fara,fo
72,faraną,fara,no
72,faraną,fara,gmq-osw
72,faraną,fara,sv
72,faraną,fare,da
72,faraną,fara,gmq-bot
72,faraną,fårå,ovd
72,faraną,faran,got
73,farjaną,ferian,ang
73,farjaną,ferien,enm
73,farjaną,ferry,sco
73,farjaną,ferry,en
73,farjaną,feria,ofs
73,farjaną,ferian,osx
73,farjaną,varen,gml
73,farjaną,*ferien,odt
73,farjaną,ferren,goh
73,farjaną,vern,gmh
73,farjaną,ferja,is
73,farjaną,ferja,fo
73,farjaną,färja,sv
73,farjaną,færge,da
73,farjaną,farjan,got
74,fōrijaną,fēran,ang
74,fōrijaną,faran,ang
74,fōrijaną,fēra,ofs
74,fōrijaną,fiere,stq
74,fōrijaną,fiere,fy
74,fōrijaną,fōrian,osx
74,fōrijaną,vuren,gml
74,fōrijaną,föhren,nds-de
74,fōrijaną,fuoren,odt
74,fōrijaną,vueren,dum
74,fōrijaną,voeren,nl
74,fōrijaną,voer,af
74,fōrijaną,fuoren,goh
74,fōrijaną,vüeren,gmh
74,fōrijaną,führen,de
74,fōrijaną,féieren,lb
74,fōrijaną,פֿירן,yi
74,fōrijaną,fǿra,non
74,fōrijaną,færa,is
74,fōrijaną,føra,fo
74,fōrijaną,föra,sv
74,fōrijaną,føre,da
74,fōrijaną,føre,no
74,fōrijaną,fure,en
74,fōrijaną,før,gmq-bot
75,waljaną,*welian,osx
75,waljaną,wēlen,gml
75,waljaną,wählen,nds
75,waljaną,wellon,odt
75,waljaną,wellen,goh
75,waljaną,Wahl,de
75,waljaną,wählen,nds
75,waljaną,wielen,lb
75,waljaną,velja,non
75,waljaną,velja,is
75,waljaną,velja,fo
75,waljaną,velge,nb
75,waljaną,velje,nn
75,waljaną,vælia,gmq-osw
75,waljaną,välja,sv
75,waljaną,wæliæ,gmq-oda
75,waljaną,vælge,da
75,waljaną,wela,ovd
75,waljaną,väle,gmq-gut
75,waljaną,vælla,gmq-scy
75,waljaną,väli,gmq-bot
75,waljaną,waljan,got
76,finþaną,findan,ang
76,finþaną,finden,enm
76,finþaną,fynd,sco
76,finþaną,find,en
76,finþaną,ffeindio,cy
76,finþaną,finda,ofs
76,finþaną,fiende,stq
76,finþaną,fine,fy
76,finþaną,fīthan,osx
76,finþaną,vinden,gml
76,finþaną,finnen,gml
76,finþaną,finje,pdt
76,finþaną,findan,odt
76,finþaną,vinden,dum
76,finþaną,vinden,nl
76,finþaną,vind,af
76,finþaną,findan,goh
76,finþaną,finna,non
76,finþaną,finna,is
76,finþaną,finna,fo
76,finþaną,finna,nrn
76,finþaną,finne,no
76,finþaną,finna,gmq-osw
76,finþaną,finna,sv
76,finþaną,finnæ,gmq-oda
76,finþaną,finde,da
76,finþaną,finna,gmq-gut
76,finþaną,finþan,got
77,bindaną,bindan,ang
77,bindaną,binden,enm
77,bindaną,bind,sco
77,bindaną,bind,en
77,bindaną,binda,ofs
77,bindaną,biende,stq
77,bindaną,bine,fy
77,bindaną,bindan,osx
77,bindaną,binden,gml
77,bindaną,binnen,nds
77,bindaną,binjen,pdt
77,bindaną,bindan,odt
77,bindaną,binden,dum
77,bindaną,binden,nl
77,bindaną,bind,af
77,bindaną,bintan,goh
77,bindaną,binden,gmh
77,bindaną,binden,de
77,bindaną,bannen,lb
77,bindaną,binda,non
77,bindaną,binda,is
77,bindaną,binda,fo
77,bindaną,binda,nrn
77,bindaną,binde,no
77,bindaną,binda,gmq-osw
77,bindaną,binda,sv
77,bindaną,binde,da
77,bindaną,binda,gmq-gut
77,bindaną,bindan,got
78,beudaną,bēodian,ang
78,beudaną,beden,enm
78,beudaną,bede,sco
78,beudaną,bede,en
78,beudaną,biāda,ofs
78,beudaną,bjoode,stq
78,beudaną,biede,fy
78,beudaną,biodan,osx
78,beudaną,bēden,gml
78,beudaną,beden,nds
78,beudaną,*biodan,odt
78,beudaną,bieden,dum
78,beudaną,bieden,nl
78,beudaną,bied,af
78,beudaną,biotan,goh
78,beudaną,bieten,gmh
78,beudaną,bieten,de
78,beudaną,bidden,lb
78,beudaną,bjóða,non
78,beudaną,bjóða,is
78,beudaną,bjóða,fo
78,beudaną,byde,nb
78,beudaną,bjode,nn
78,beudaną,bjuda,sv
78,beudaną,biūthæ,gmq-oda
78,beudaną,byde,da
78,beudaną,bjúð’,gmq-bot
78,beudaną,biuoða,ovd
78,beudaną,bjǿðe,gmq-jmk
78,beudaną,bjaude,gmq-gut
78,beudaną,býða,gmq-scy
78,beudaną,anabiudan,got
79,fehtaną,feohtan,ang
79,fehtaną,fiuhta,ofs
79,fehtaną,fjuchte,stq
79,fehtaną,fjuchte,fy
79,fehtaną,fehtan,osx
79,fehtaną,fehtan,odt
79,fehtaną,vechten,dum
79,fehtaną,fehtan,goh
80,un-,un-,ang
80,un-,un-,ofs
80,un-,ün-,frr
80,un-,uun-,stq
80,un-,on-,fy
80,un-,un-,osx
80,un-,un-,nds
80,un-,un-,odt
80,un-,on-,dum
80,un-,un-,goh
80,un-,un-,de
80,un-,un-,lb
80,un-,ó-,non
80,un-,ó-,is
80,un-,ó-,fo
80,un-,ō-,gmq-osw
80,un-,o-,sv
80,un-,u-,da
80,un-,u-,no
80,un-,un-,got
81,ga-,ġe-,ang
81,ga-,y-,enm
81,ga-,y-,en
81,ga-,e-,ofs
81,ga-,ge-,osx
81,ga-,ge-,gml
81,ga-,e-,nds
81,ga-,ge-,odt
81,ga-,y-,dum
81,ga-,ge-,nl
81,ga-,ge-,af
81,ga-,e-,vls
81,ga-,gi-,goh
81,ga-,ge-,gmh
81,ga-,ge-,de
81,ga-,ge-,lb
81,ga-,granni,non
81,ga-,ga-,got
82,Þunraz,Thunor,enm
82,Þunraz,Thunor,en
82,Þunraz,Donar,gmh
82,Þunraz,Donar,de
82,Þunraz,Donar,nl
82,Þunraz,Þórr,non
82,Þunraz,Þór,is
82,Þunraz,Tórur,fo
82,Þunraz,Tor,no
82,Þunraz,Tor,sv
82,Þunraz,Thor,da
82,Þunraz,Thor,en
83,þunraz,þunor,ang
83,þunraz,thuner,ofs
83,þunraz,tonger,fy
83,þunraz,thunar,osx
83,þunraz,dōner,gml
83,þunraz,-,nds
83,þunraz,-,nds-de
83,þunraz,Dunner,nds-de
83,þunraz,Donner,nds
83,þunraz,Dōener,nds
83,þunraz,Dunner,nds
83,þunraz,Donna,pdt
83,þunraz,*thonar,odt
83,þunraz,donder,dum
83,þunraz,donder,nl
83,þunraz,donder,af
83,þunraz,donner,en
83,þunraz,dónder,li
83,þunraz,dunder,vls
83,þunraz,donar,goh
83,þunraz,þonarar,non
83,þunraz,tora,fo
83,þunraz,-,no
83,þunraz,torden,nb
83,þunraz,tôr,nn
83,þunraz,tor,sv
83,þunraz,torden,da
83,þunraz,Thorn,gmq-bot
84,fehu,feoh,ang
84,fehu,fia,ofs
84,fehu,Fäi,stq
84,fehu,fee,fy
84,fehu,fehu,osx
84,fehu,*fehu,frk
84,fehu,fihu,goh
84,fehu,fé,non
84,fehu,faihu,got
85,mari,mere,ang
85,mari,mere,enm
85,mari,mere,sco
85,mari,mere,en
85,mari,mere,ofs
85,mari,Meer,stq
85,mari,mar,fy
85,mari,meri,osx
85,mari,mer,gml
85,mari,Meer,nds-de
85,mari,meer,nds
85,mari,Mäa,pdt
85,mari,*meri,odt
85,mari,mere,dum
85,mari,meer,nl
85,mari,meer,af
85,mari,maer,li
85,mari,meri,goh
85,mari,mer,gmh
85,mari,Meer,de
85,mari,Mier,lb
85,mari,marr,non
85,mari,mar,is
85,mari,marur,fo
85,mari,mar,nrn
85,mari,mar,no
85,mari,mar,sv
85,mari,mar,da
85,mari,mara,gmq-bot
85,mari,mar,sco
85,mari,mare,fro
85,mari,mare,frm
85,mari,mare,fr
86,tanþs,tōþ,ang
86,tanþs,tōth,ofs
86,tanþs,tus,frr
86,tanþs,tand,osx
86,tanþs,tan,gml
86,tanþs,Tähn,nds
86,tanþs,Tän,pdt
86,tanþs,Tiende,stq
86,tanþs,tand,odt
86,tanþs,tant,dum
86,tanþs,tand,nl
86,tanþs,tand,af
86,tanþs,zand,goh
86,tanþs,tǫnn,non
86,tanþs,tönn,is
86,tanþs,tonn,fo
86,tanþs,tannj,nrn
86,tanþs,tonn,no
86,tanþs,tan,gmq-osw
86,tanþs,tand,sv
86,tanþs,tand,da
86,tanþs,tand,gmq-gut
86,tanþs,tunþus,got
87,alu,ealu,ang
87,alu,ale,enm
87,alu,yill,sco
87,alu,ale,en
87,alu,alo,osx
87,alu,*alo,odt
87,alu,āle,dum
87,alu,aal,nl
87,alu,godale,fro
87,alu,godaille,frm
87,alu,godaille,fr
87,alu,*alo,goh
87,alu,*ale,gmh
87,alu,ǫl,non
87,alu,öl,is
87,alu,øl,fo
87,alu,øl,no
87,alu,øl,gmq-osw
87,alu,öl,sv
87,alu,øl,gmq-oda
87,alu,øl,da
87,alu,öl,ovd
87,alu,öl,gmq-gut
87,alu,õlu,es
87,alu,olut,fi
87,alu,olut,izh
87,alu,olut,krl
87,alu,vȯl,liv
87,alu,olud,vep
87,alu,õlud,vot
88,mili,milescian,ang
88,mili,molsh,enm
88,mili,mulch,en
88,mili,milidou,osx
88,mili,meldow,gml
88,mili,Meldau,nds
88,mili,militou,goh
88,mili,miltou,gmh
88,mili,Mehltau,de
88,mili,meeldauw,nl
88,mili,miliþ,got
89,mūs,mūs,ang
89,mūs,mous,enm
89,mūs,moose,sco
89,mūs,mouse,en
89,mūs,mūs,ofs
89,mūs,müs,frr
89,mūs,Muus,stq
89,mūs,mûs,fy
89,mūs,mūs,osx
89,mūs,mūs,gml
89,mūs,Muus,nds
89,mūs,Mus,pdt
89,mūs,*mūs,odt
89,mūs,muys,dum
89,mūs,muis,nl
89,mūs,muis,af
89,mūs,mūs,goh
89,mūs,mūs,gmh
89,mūs,Muus,gsw
89,mūs,Maus,de
89,mūs,Maus,lb
89,mūs,maojs,wym
89,mūs,מויז,yi
89,mūs,mús,non
89,mūs,mús,is
89,mūs,mús,fo
89,mūs,mus,nrn
89,mūs,mus,no
89,mūs,mus,sv
89,mūs,mus,da
89,mūs,maus,ovd
89,mūs,mäus,gmq-gut
90,lambaz,lomb,ang
90,lambaz,lam,enm
90,lambaz,lamb,sco
90,lambaz,lamb,en
90,lambaz,lhawmb,yol
90,lambaz,lam,ofs
90,lambaz,lum,frr
90,lambaz,lööm,frr
90,lambaz,Lum,frr
90,lambaz,löm,frr
90,lambaz,Loum,stq
90,lambaz,laam,fy
90,lambaz,lamb,osx
90,lambaz,lam,gml
90,lambaz,Lamm,nds
90,lambaz,Laum,pdt
90,lambaz,lampanesse,odt
90,lambaz,lam,dum
90,lambaz,lam,nl
90,lambaz,lam,af
90,lambaz,laam,li
90,lambaz,lamb,goh
90,lambaz,lam,gmh
90,lambaz,Lamm,de
90,lambaz,Lamm,lb
90,lambaz,łamm,wym
90,lambaz,לאַם,yi
90,lambaz,lamb,non
90,lambaz,lamb,is
90,lambaz,lamb,fo
90,lambaz,lamb,nrn
90,lambaz,lam,no
90,lambaz,lamb,gmq-osw
90,lambaz,lamm,sv
90,lambaz,lamb,gmq-oda
90,lambaz,lam,da
90,lambaz,lemb,gmq-bot
90,lambaz,lamb,gmq-gut
90,lambaz,lǫm,gmq-scy
90,lambaz,lamb,got
90,lambaz,*lambas,fiu-fin-pro
90,lambaz,lammas,et
90,lambaz,lammas,fi
90,lambaz,lammaz,izh
90,lambaz,lammas,krl
90,lambaz,lāmbaz,liv
90,lambaz,lambaz,vep
90,lambaz,lammaz,vot
90,lambaz,lääbis,smn
90,lambaz,láppis,se
91,segaz,siġe,ang
91,segaz,sige,enm
91,segaz,sig,en
91,segaz,sī,ofs
91,segaz,Siech,stq
91,segaz,sege,fy
91,segaz,sigi,osx
91,segaz,sege,gml
91,segaz,Sieg,nds-de
91,segaz,sigi,odt
91,segaz,sēge,dum
91,segaz,zege,nl
91,segaz,sigu,goh
91,segaz,sige,gmh
91,segaz,Sieg,de
91,segaz,sigr,non
91,segaz,sigur,is
91,segaz,sigur,fo
91,segaz,seier,nb
91,segaz,siger,nn
91,segaz,sigher,gmq-osw
91,segaz,seger,sv
91,segaz,sejr,da
91,segaz,sigis,got
92,friþuz,friþ,ang
92,friþuz,fretho,ofs
92,friþuz,Free,stq
92,friþuz,frede,fy
92,friþuz,frithu,osx
92,friþuz,*frithu,frk
92,friþuz,fridu,goh
92,friþuz,friðr,non
92,friþuz,*friþus,got
93,hauzijaną,hyrcnian,ang
93,hauzijaną,herknen,enm
93,hauzijaną,harkin,sco
93,hauzijaną,harken,en
93,hauzijaną,harkia,ofs
93,hauzijaną,harke,frr
93,hauzijaną,heere,stq
93,hauzijaną,harkje,fy
93,hauzijaną,*hōrkōn,osx
93,hauzijaną,horken,gml
93,hauzijaną,höörn,nds
93,hauzijaną,hieren,pdt
93,hauzijaną,*hōrkon,odt
93,hauzijaną,harken,dum
93,hauzijaną,horen,nl
93,hauzijaną,hoor,af
93,hauzijaną,hōren,goh
93,hauzijaną,hōrechen,goh
93,hauzijaną,hōrchen,gmh
93,hauzijaną,horchen,de
93,hauzijaną,heyra,non
93,hauzijaną,heyra,is
93,hauzijaną,hoyra,fo
93,hauzijaną,høra,nrn
93,hauzijaną,høre,nb
93,hauzijaną,høyre,nn
93,hauzijaną,höra,sv
93,hauzijaną,høre,da
93,hauzijaną,håire,gmq-gut
93,hauzijaną,høra,gmq-scy
93,hauzijaną,ära,ovd
93,hauzijaną,høyr’,gmq-bot
93,hauzijaną,hausjan,got
94,sprekaną,specan,ang
94,sprekaną,speken,enm
94,sprekaną,speik,sco
94,sprekaną,speak,en
94,sprekaną,spreka,ofs
94,sprekaną,sprekke,fy
94,sprekaną,spreeke,stq
94,sprekaną,sprekan,osx
94,sprekaną,spreken,gml
94,sprekaną,spreken,nds
94,sprekaną,spräakjen,pdt
94,sprekaną,sprekan,odt
94,sprekaną,sprēken,dum
94,sprekaną,spreken,nl
94,sprekaną,spreek,af
94,sprekaną,sprehhan,goh
94,sprekaną,sprechen,de
94,sprekaną,språka,sv
94,sprekaną,spráka,fo
94,sprekaną,spriechen,lb
95,sēaną,sāwan,ang
95,sēaną,saw,sco
95,sēaną,sowen,enm
95,sēaną,sow,en
95,sēaną,sāian,osx
95,sēaną,*sāien,odt
95,sēaną,sâyen,dum
95,sēaną,zaaien,nl
95,sēaną,saai,af
95,sēaną,sāen,goh
95,sēaną,säen,de
95,sēaną,séien,lb
95,sēaną,sá,non
95,sēaną,sá,is
95,sēaną,sáa,fo
95,sēaną,så,sv
95,sēaną,så,da
95,sēaną,så,no
95,sēaną,saian,got
96,wēaną,wāwan,ang
96,wēaną,wāian,osx
96,wēaną,weihn,nds
96,wēaną,weihen,nds-de
96,wēaną,*wāien,odt
96,wēaną,wâyen,dum
96,wēaną,waaien,nl
96,wēaną,waai,af
96,wēaną,vaie,nn
96,wēaną,wāhen,goh
96,wēaną,wehen,de
96,wēaną,waian,got
97,tēkaną,*takan,osx
97,tēkaną,tācken,gml
97,tēkaną,*takan,odt
97,tēkaną,taken,dum
97,tēkaną,taken,nl
97,tēkaną,taka,non
97,tēkaną,taka,is
97,tēkaną,taka,fo
97,tēkaną,taka,nrn
97,tēkaną,ta,nb
97,tēkaną,take,nn
97,tēkaną,tagha,gmq-osw
97,tēkaną,ta,sv
97,tēkaną,taghæ,gmq-oda
97,tēkaną,tage,da
97,tēkaną,ta,gmq-jmk
97,tēkaną,tågå,ovd
97,tēkaną,tâga,gmq-scy
97,tēkaną,tå,gmq-bot
97,tēkaną,tacan,ang
97,tēkaną,taken,enm
